-2.9569247,-5.3930006,-0.7139888,-0.23474951,0.0
-2.9746659,-5.377628,-0.7139888,-0.20511532,-0.02727564
-2.990162,-5.3642006,-0.7130565,-0.17548114,-0.05455128
-3.0034149,-5.352739,-0.71146184,-0.14584695,-0.08182692
-3.0144246,-5.343248,-0.709475,-0.1166176,-0.0038572967
-3.0232723,-5.335651,-0.70940006,-0.08738825,0.074112326
-3.0298846,-5.329974,-0.7104785,-0.05815889,0.15208195
-3.0342424,-5.326225,-0.71194696,-0.02861995,0.2405933
-3.036347,-5.324409,-0.7130835,0.0009189873,0.32910463
-3.036281,-5.3244658,-0.71303403,0.030457925,0.41761598
-3.0341754,-5.326287,-0.71097517,0.06025997,0.51365143
-3.0301986,-5.329712,-0.70604026,0.090062015,0.60968685
-3.02458,-5.3345027,-0.6974452,0.11986406,0.70572233
-3.0175872,-5.340362,-0.6844882,0.14971124,0.80076796
-3.0095127,-5.346952,-0.6665755,0.17955841,0.8958136
-3.000694,-5.3538895,-0.6432114,0.2094056,0.99085927
-2.9915123,-5.3607717,-0.6140169,0.23930044,1.0
-2.9809444,-5.368221,-0.58045614,0.2691953,1.0
-2.968782,-5.3761973,-0.5427028,0.29909015,1.0
-2.9549441,-5.3845434,-0.50075686,0.32891,1.0
-2.939355,-5.393075,-0.45462883,0.3587298,1.0
-2.9219413,-5.401586,-0.40431872,0.38854966,1.0
-2.9026406,-5.409845,-0.34982648,0.4180392,1.0
-2.881422,-5.4175863,-0.29119852,0.44752875,1.0
-2.85826,-5.424528,-0.22843477,0.4770183,1.0
-2.8331559,-5.4303646,-0.16153526,0.5024626,1.0
-2.8063612,-5.434731,-0.09106731,0.523,1.0
-2.7782204,-5.4373007,-0.01771909,0.523,1.0
-2.749967,-5.4378014,0.05562913,0.523,1.0
-2.7217531,-5.43623,0.12897736,0.523,1.0
-2.6937299,-5.4325957,0.20232557,0.523,1.0
-2.6660485,-5.4269176,0.2756738,0.523,1.0
-2.6388576,-5.4192257,0.349022,0.523,1.0
-2.6123035,-5.409562,0.42237023,0.523,1.0
-2.586529,-5.397979,0.49571845,0.523,1.0
-2.5616727,-5.3845377,0.5690667,0.523,1.0
-2.5378683,-5.369311,0.6424149,0.523,1.0
-2.5152435,-5.3523808,0.7157631,0.523,1.0
-2.4939203,-5.3338385,0.7891113,0.523,1.0
-2.4740136,-5.3137827,0.86245954,0.523,1.0
-2.4556298,-5.2923226,0.93580776,0.523,1.0
-2.438868,-5.2695727,1.009156,0.523,1.0
-2.4238186,-5.245656,1.0825043,0.523,1.0
-2.4105625,-5.2207003,1.1558524,0.523,1.0
-2.3991706,-5.1948404,1.2292007,0.523,1.0
-2.3897045,-5.1682158,1.3025489,0.523,1.0
-2.382215,-5.1409683,1.375897,0.523,0.9916933
-2.3766718,-5.112888,1.4488516,0.523,0.98338664
-2.373146,-5.084118,1.5214072,0.523,0.97507995
-2.3716972,-5.054808,1.5935593,0.49979585,0.9628882
-2.3723469,-5.02627,1.661935,0.47659168,0.95069635
-2.3748677,-4.998689,1.7265784,0.45338753,0.9385045
-2.379025,-4.9722185,1.7875345,0.44153175,0.8970095
-2.3849492,-4.945314,1.8450413,0.42967594,0.8555144
-2.3925807,-4.9181876,1.8991023,0.41782013,0.8140194
-2.4018307,-4.8910327,1.9497318,0.39372304,0.7863614
-2.4121196,-4.8651924,1.9961772,0.36962596,0.7587035
-2.4231894,-4.8407583,2.03856,0.34552887,0.7310455
-2.434788,-4.8177977,2.0770085,0.32821804,0.7028546
-2.4469306,-4.795895,2.1123683,0.31090724,0.6746636
-2.4594462,-4.77509,2.1447356,0.29359645,0.6464727
-2.4721704,-4.75541,2.1742115,0.28473893,0.62209845
-2.485301,-4.736357,2.2018664,0.27588144,0.59772426
-2.498756,-4.7179446,2.2277424,0.26702392,0.57335
-2.5124555,-4.700181,2.2518835,0.2551871,0.5802692
-2.525893,-4.683601,2.275201,0.24335028,0.5871885
-2.5390124,-4.668164,2.2976713,0.23151346,0.5941077
-2.5517612,-4.653828,2.3192704,0.2183579,0.55971414
-2.5643532,-4.6402698,2.338593,0.20520236,0.5253206
-2.576684,-4.627497,2.3557444,0.19204679,0.49092698
