1.930129,-9.708270,-0.245575,0.711480
1.999142,-9.725567,-0.245575,0.523000
2.049676,-9.738233,-0.237907,0.504831
2.097978,-9.749946,-0.223159,0.486662
2.143790,-9.760342,-0.201972,0.466608
2.187046,-9.769199,-0.176823,0.446553
2.227631,-9.776451,-0.148227,0.426498
2.265440,-9.782097,-0.116708,0.404686
2.300858,-9.786250,-0.084825,0.382875
2.333863,-9.789056,-0.052822,0.361063
2.364444,-9.790673,-0.020942,0.338426
2.392952,-9.791270,0.009439,0.315789
2.419378,-9.791020,0.038251,0.293152
2.443723,-9.790089,0.065424,0.270166
2.466147,-9.788620,0.090420,0.247179
2.486639,-9.786761,0.113246,0.224193
2.505198,-9.784651,0.133911,0.201045
2.521912,-9.782399,0.152150,0.177898
2.536762,-9.780122,0.168028,0.154750
2.549732,-9.777923,0.181612,0.133390
2.560997,-9.775853,0.193009,0.112029
2.570528,-9.773991,0.202316,0.090669
2.578300,-9.772397,0.209632,0.072088
2.584528,-9.771071,0.215263,0.053507
2.589189,-9.770053,0.219303,0.034927
2.592254,-9.769369,0.221848,0.020220
2.594038,-9.768967,0.223287,0.005513
2.594527,-9.768856,0.223670,-0.009193
2.593708,-9.769042,0.223047,-0.020213
2.591902,-9.769452,0.221697,-0.031233
2.589103,-9.770082,0.219639,-0.042252
2.585305,-9.770930,0.216895,-0.050307
2.580776,-9.771929,0.213648,-0.058363
2.575512,-9.773070,0.209904,-0.066418
2.569510,-9.774349,0.205670,-0.072348
2.562963,-9.775715,0.201072,-0.078279
2.555869,-9.777162,0.196110,-0.084209
2.548226,-9.778680,0.190788,-0.088625
2.540172,-9.780235,0.185197,-0.093042
2.531705,-9.781821,0.179338,-0.097458
2.522823,-9.783431,0.173212,-0.100786
2.513626,-9.785041,0.166888,-0.104114
2.504112,-9.786643,0.160367,-0.107442
2.494280,-9.788234,0.153650,-0.109942
2.484207,-9.789794,0.146783,-0.112443
2.473892,-9.791319,0.139768,-0.114944
2.463336,-9.792804,0.132604,-0.116865
2.452590,-9.794237,0.125328,-0.118787
2.441656,-9.795614,0.117940,-0.120708
2.430534,-9.796932,0.110439,-0.122211
2.419261,-9.798182,0.102853,-0.123714
2.407838,-9.799361,0.095183,-0.125217
2.396266,-9.800467,0.087428,-0.126195
2.384591,-9.801490,0.079628,-0.127173
2.372814,-9.802429,0.071782,-0.128152
2.360936,-9.803284,0.063892,-0.128737
2.348993,-9.804048,0.055986,-0.129322
2.336985,-9.804721,0.048064,-0.129907
2.324913,-9.805302,0.040126,-0.130114
2.312812,-9.805787,0.032198,-0.130320
2.300683,-9.806178,0.024281,-0.130527
2.288526,-9.806473,0.016374,-0.130466
2.276368,-9.806672,0.008494,-0.130404
2.264208,-9.806775,0.000643,-0.130343
2.252049,-9.806784,-0.007180,-0.130125
2.239905,-9.806696,-0.014969,-0.129906
2.227777,-9.806515,-0.022723,-0.129688
2.215667,-9.806239,-0.030442,-0.129332
2.203588,-9.805872,-0.038124,-0.128976
2.191542,-9.805412,-0.045768,-0.128620
2.179530,-9.804862,-0.053375,-0.128169
2.167561,-9.804222,-0.060941,-0.127717
2.155637,-9.803494,-0.068469,-0.127266
2.143758,-9.802680,-0.075957,-0.126762
2.131929,-9.801780,-0.083404,-0.126258
2.120152,-9.800796,-0.090811,-0.125754
2.108428,-9.799728,-0.098177,-0.125223
2.096759,-9.798578,-0.105502,-0.124692
2.085145,-9.797349,-0.112787,-0.124161
2.073589,-9.796040,-0.120031,-0.123618
2.062091,-9.794653,-0.127234,-0.123075
2.050651,-9.793190,-0.134397,-0.122533
2.039271,-9.791651,-0.141519,-0.121989
2.027950,-9.790038,-0.148601,-0.121444
2.016690,-9.788352,-0.155644,-0.120900
2.005490,-9.786595,-0.162646,-0.120344
1.994353,-9.784767,-0.169606,-0.119788
1.983278,-9.782870,-0.176526,-0.119233
1.972265,-9.780907,-0.183405,-0.118667
1.961317,-9.778875,-0.190241,-0.118101
1.950433,-9.776779,-0.197036,-0.117536
1.939613,-9.774619,-0.203788,-0.116967
1.928858,-9.772397,-0.210499,-0.116398
1.918169,-9.770113,-0.217167,-0.115829
1.907545,-9.767769,-0.223794,-0.115263
1.896988,-9.765366,-0.230379,-0.114697
1.886495,-9.762905,-0.236922,-0.114131
1.876069,-9.760387,-0.243424,-0.113505
1.865715,-9.757816,-0.249881,-0.112880
1.855432,-9.755192,-0.256292,-0.112255
1.845221,-9.752516,-0.262659,-0.111557
1.835089,-9.749792,-0.268975,-0.110860
1.825035,-9.747021,-0.275242,-0.110162
1.815060,-9.744204,-0.281460,-0.109421
1.805168,-9.741343,-0.287625,-0.108681
1.795358,-9.738441,-0.293740,-0.107940
1.785630,-9.735498,-0.299802,-0.107179
1.775987,-9.732518,-0.305812,-0.106417
1.766429,-9.729500,-0.311770,-0.105655
1.756955,-9.726447,-0.317675,-0.104887
1.747567,-9.723360,-0.323529,-0.104120
1.738263,-9.720240,-0.329330,-0.103352
1.729044,-9.717090,-0.335080,-0.102589
1.719909,-9.713908,-0.340778,-0.101827
1.710859,-9.710699,-0.346426,-0.101064
1.701893,-9.707462,-0.352022,-0.100318
1.693010,-9.704200,-0.357572,-0.099571
1.684211,-9.700912,-0.363074,-0.098824
1.675494,-9.697600,-0.368529,-0.098087
1.666860,-9.694266,-0.373940,-0.097349
1.658308,-9.690910,-0.379308,-0.096611
1.649838,-9.687534,-0.384632,-0.095893
1.641449,-9.684138,-0.389916,-0.095176
1.633141,-9.680724,-0.395159,-0.094458
1.624913,-9.677292,-0.400362,-0.093747
1.616765,-9.673843,-0.405527,-0.093036
1.608697,-9.670380,-0.410654,-0.092325
1.600708,-9.666902,-0.415744,-0.091616
1.592800,-9.663410,-0.420797,-0.090908
1.584970,-9.659906,-0.425815,-0.090199
1.577220,-9.656391,-0.430797,-0.089504
1.569548,-9.652864,-0.435745,-0.088809
1.561953,-9.649329,-0.440660,-0.088115
1.554436,-9.645784,-0.445540,-0.087446
1.546995,-9.642230,-0.450388,-0.086778
1.539628,-9.638668,-0.455204,-0.086110
1.532336,-9.635099,-0.459988,-0.085492
1.525115,-9.631521,-0.464744,-0.084873
1.517964,-9.627936,-0.469471,-0.084255
1.510883,-9.624344,-0.474169,-0.083678
1.503869,-9.620744,-0.478842,-0.083101
1.496921,-9.617137,-0.483488,-0.082524
1.490039,-9.613523,-0.488108,-0.081980
1.483220,-9.609903,-0.492703,-0.081436
1.476464,-9.606277,-0.497274,-0.080893
1.469771,-9.602643,-0.501820,-0.080376
1.463138,-9.599004,-0.506343,-0.079858
1.456565,-9.595359,-0.510842,-0.079341
1.450053,-9.591709,-0.515317,-0.078846
1.443598,-9.588053,-0.519770,-0.078351
1.437201,-9.584393,-0.524200,-0.077855
1.430861,-9.580728,-0.528607,-0.077378
1.424578,-9.577057,-0.532992,-0.076900
1.418350,-9.573383,-0.537355,-0.076422
1.412178,-9.569706,-0.541696,-0.075960
1.406060,-9.566024,-0.546015,-0.075498
1.399996,-9.562340,-0.550311,-0.075035
1.393985,-9.558652,-0.554587,-0.074586
1.388027,-9.554961,-0.558840,-0.074136
1.382122,-9.551269,-0.563072,-0.073687
1.376268,-9.547573,-0.567283,-0.073250
1.370466,-9.543877,-0.571473,-0.072812
1.364714,-9.540177,-0.575641,-0.072375
1.359013,-9.536478,-0.579788,-0.071948
1.353362,-9.532777,-0.583914,-0.071521
1.347760,-9.529076,-0.588020,-0.071094
1.342207,-9.525373,-0.592104,-0.070678
1.336702,-9.521671,-0.596168,-0.070261
1.331246,-9.517968,-0.600211,-0.069844
1.325837,-9.514267,-0.604233,-0.069399
1.320479,-9.510568,-0.608236,-0.068954
1.315171,-9.506871,-0.612219,-0.068508
1.309913,-9.503180,-0.616182,-0.068041
1.304707,-9.499493,-0.620126,-0.067573
1.299553,-9.495811,-0.624051,-0.067106
1.294450,-9.492138,-0.627958,-0.066614
1.289400,-9.488472,-0.631846,-0.066123
1.284405,-9.484816,-0.635716,-0.065631
1.279462,-9.481168,-0.639567,-0.065167
1.274570,-9.477529,-0.643402,-0.064702
1.269729,-9.473899,-0.647221,-0.064238
1.264938,-9.470278,-0.651023,-0.063800
1.260196,-9.466665,-0.654811,-0.063363
1.255502,-9.463061,-0.658583,-0.062925
1.250856,-9.459466,-0.662341,-0.062509
1.246256,-9.455878,-0.666085,-0.062093
1.241702,-9.452299,-0.669814,-0.061676
1.237194,-9.448730,-0.673530,-0.061278
1.232730,-9.445167,-0.677232,-0.060879
1.228310,-9.441613,-0.680920,-0.060480
1.223934,-9.438067,-0.684595,-0.060096
1.219601,-9.434531,-0.688257,-0.059711
1.215311,-9.431002,-0.691906,-0.059327
1.211062,-9.427482,-0.695542,-0.058955
1.206855,-9.423970,-0.699164,-0.058583
1.202689,-9.420467,-0.702774,-0.058211
1.198563,-9.416973,-0.706370,-0.057850
1.194478,-9.413486,-0.709954,-0.057489
1.190432,-9.410009,-0.713525,-0.057128
1.186426,-9.406542,-0.717084,-0.056780
1.182459,-9.403083,-0.720632,-0.056433
1.178530,-9.399632,-0.724170,-0.056086
