-7.442068,4.749684,-0.298253,-0.283139
-7.469131,4.758004,-0.298253,-0.258100
-7.493751,4.765573,-0.301022,-0.233060
-7.515824,4.772426,-0.306013,-0.208021
-7.535291,4.778576,-0.312671,-0.183762
-7.552225,4.784050,-0.320301,-0.159503
-7.566641,4.788832,-0.328416,-0.135244
-7.578582,4.792902,-0.336541,-0.109840
-7.588171,4.796256,-0.343504,-0.084437
-7.595457,4.798862,-0.349134,-0.059033
-7.600492,4.800695,-0.353262,-0.033375
-7.603348,4.801748,-0.355542,-0.007717
-7.604012,4.801995,-0.356057,0.017941
-7.602463,4.801419,-0.354889,0.043414
-7.598671,4.800014,-0.352260,0.068887
-7.592580,4.797775,-0.348406,0.094360
-7.584141,4.794709,-0.343567,0.120836
-7.573188,4.790791,-0.338119,0.147311
-7.559674,4.786039,-0.332399,0.173787
-7.543562,4.780477,-0.326748,0.202545
-7.524643,4.774065,-0.321168,0.231304
-7.502897,4.766831,-0.315950,0.260062
-7.478315,4.758795,-0.311388,0.288913
-7.450902,4.749972,-0.307532,0.317763
-7.420662,4.740367,-0.304630,0.346613
-7.387611,4.729976,-0.302925,0.374600
-7.351857,4.718801,-0.302800,0.402588
-7.313442,4.706800,-0.304512,0.430575
-7.272423,4.693908,-0.308315,0.456824
-7.229025,4.680087,-0.314199,0.483073
-7.183320,4.665235,-0.322373,0.509322
-7.135395,4.649226,-0.333042,0.523000
-7.086485,4.632307,-0.345610,0.523000
-7.037932,4.614825,-0.359786,0.523000
-6.989790,4.596716,-0.375565,0.523000
-6.942055,4.577895,-0.392429,0.523000
-6.894766,4.558322,-0.410377,0.523000
-6.847965,4.537960,-0.429404,0.523000
-6.801653,4.516754,-0.449181,0.523000
-6.755865,4.494682,-0.469705,0.523000
-6.710639,4.471726,-0.490975,0.523000
-6.665979,4.447849,-0.512747,0.523000
-6.621918,4.423043,-0.535021,0.523000
-6.578489,4.397304,-0.557796,0.523000
-6.535700,4.370609,-0.580873,0.523000
-6.493580,4.342960,-0.604252,0.523000
-6.452159,4.314364,-0.627933,0.523000
-6.411454,4.284814,-0.651805,0.523000
-6.371492,4.254320,-0.675868,0.523000
-6.332301,4.222895,-0.700122,0.523000
-6.293886,4.190530,-0.724395,0.523000
-6.256270,4.157245,-0.748689,0.523000
-6.219477,4.123058,-0.773002,0.523000
-6.183502,4.087965,-0.797131,0.523000
-6.148363,4.051991,-0.821075,0.523000
-6.114073,4.015163,-0.844834,0.523000
-6.080503,3.977346,-0.867082,0.523000
-6.047634,3.938614,-0.887812,0.523000
-6.015438,3.899042,-0.907017,0.523000
-5.983829,3.858632,-0.923953,0.523000
-5.952759,3.817491,-0.938607,0.523000
-5.922166,3.775725,-0.950968,0.523000
-5.892003,3.733459,-0.961388,0.523000
-5.862209,3.690777,-0.969859,0.523000
-5.832721,3.647761,-0.976379,0.523000
-5.803475,3.604496,-0.981151,0.523000
-5.774411,3.561054,-0.984175,0.523000
-5.745463,3.517502,-0.985448,0.523000
-5.716568,3.473909,-0.985234,0.523000
-5.687669,3.430331,-0.983531,0.523000
-5.658710,3.386822,-0.980340,0.523000
-5.629624,3.343426,-0.976231,0.523000
-5.600378,3.300173,-0.971205,0.523000
-5.570933,3.257096,-0.965262,0.523000
-5.541237,3.214202,-0.959133,0.523000
-5.511284,3.171497,-0.952817,0.523000
-5.481066,3.128988,-0.946315,0.523000
-5.450578,3.086685,-0.939611,0.523000
-5.419813,3.044594,-0.932707,0.523000
-5.388763,3.002725,-0.925601,0.523000
-5.357429,2.961092,-0.918113,0.523000
-5.325796,2.919712,-0.910244,0.523000
-5.293851,2.878598,-0.901994,0.523000
-5.261576,2.837760,-0.893521,0.523000
-5.228965,2.797207,-0.884825,0.523000
-5.196011,2.756949,-0.875906,0.523000
-5.162695,2.716983,-0.867078,0.523000
-5.129024,2.677308,-0.858341,0.523000
-5.095005,2.637925,-0.849696,0.523000
-5.060633,2.598823,-0.841379,0.523000
-5.025925,2.559994,-0.833390,0.523000
-4.990896,2.521430,-0.825730,0.523000
-4.955563,2.483125,-0.818369,0.523000
-4.919938,2.445070,-0.811306,0.523000
-4.884035,2.407257,-0.804541,0.523000
-4.847869,2.369679,-0.798027,0.523000
-4.811452,2.332330,-0.791763,0.523000
-4.774794,2.295203,-0.785749,0.523000
-4.737910,2.258293,-0.779861,0.523000
-4.700805,2.221597,-0.774100,0.523000
-4.663486,2.185112,-0.768464,0.523000
-4.625960,2.148836,-0.762896,0.523000
-4.588231,2.112768,-0.757396,0.523000
-4.550303,2.076906,-0.751963,0.523000
-4.512182,2.041253,-0.746446,0.523000
-4.473867,2.005813,-0.740844,0.523000
-4.435358,1.970590,-0.735157,0.523000
-4.396648,1.935587,-0.729449,0.523000
-4.357741,1.900807,-0.723718,0.523000
-4.318635,1.866251,-0.717965,0.523000
-4.279345,1.831931,-0.711802,0.523000
-4.239857,1.797866,-0.705229,0.523000
-4.200160,1.764074,-0.698246,0.523000
-4.160267,1.730592,-0.690281,0.523000
-4.120153,1.697466,-0.681334,0.523000
-4.079794,1.664740,-0.671407,0.523000
-4.039175,1.632466,-0.660392,0.523000
-3.998271,1.600694,-0.648290,0.523000
-3.957062,1.569478,-0.635102,0.523000
-3.915522,1.538865,-0.620901,0.523000
-3.873636,1.508905,-0.605687,0.523000
-3.831391,1.479650,-0.589464,0.523000
-3.788765,1.451142,-0.572336,0.523000
-3.745750,1.423429,-0.554305,0.523000
-3.702343,1.396558,-0.535374,0.523000
-3.658376,1.370479,-0.516957,0.523000
-3.613880,1.345181,-0.499053,0.523000
-3.568882,1.320654,-0.481663,0.523000
-3.523306,1.296830,-0.465803,0.523000
-3.477213,1.273660,-0.451479,0.523000
-3.430662,1.251088,-0.438694,0.523000
-3.383741,1.229073,-0.427022,0.523000
-3.336488,1.207572,-0.416466,0.523000
-3.288940,1.186540,-0.407026,0.523000
-3.241130,1.165929,-0.398729,0.523000
-3.193096,1.145692,-0.391576,0.523000
-3.144869,1.125780,-0.385569,0.523000
-3.096479,1.106139,-0.380890,0.523000
-3.047963,1.086711,-0.377543,0.523000
-2.999359,1.067436,-0.375527,0.523000
-2.950707,1.048256,-0.374424,0.523000
-2.902031,1.029128,-0.374234,0.523000
-2.853353,1.010010,-0.374957,0.523000
-2.804692,0.990858,-0.376341,0.523000
-2.756066,0.971642,-0.378384,0.523000
-2.707489,0.952331,-0.381087,0.523000
-2.658973,0.932892,-0.384275,0.523000
-2.610530,0.913303,-0.387948,0.523000
-2.562172,0.893541,-0.392107,0.523000
-2.513893,0.873577,-0.396147,0.523000
-2.465693,0.853416,-0.400069,0.523000
-2.417568,0.833066,-0.403872,0.523000
-2.369518,0.812530,-0.407489,0.523000
-2.321537,0.791820,-0.410918,0.523000
-2.273624,0.770943,-0.414160,0.523000
-2.225776,0.749909,-0.417245,0.523000
-2.177989,0.728727,-0.420173,0.523000
-2.130263,0.707404,-0.422945,0.523000
-2.082590,0.685946,-0.425360,0.523000
-2.034963,0.664370,-0.427419,0.523000
-1.987377,0.642695,-0.429121,0.523000
-1.939823,0.620936,-0.430172,0.523000
-1.892288,0.599125,-0.430573,0.523000
-1.844762,0.577296,-0.430323,0.523000
-1.797241,0.555483,-0.428415,0.523000
-1.749708,0.533775,-0.424849,0.523000
-1.702143,0.512256,-0.419626,0.523000
-1.654483,0.490994,-0.413917,0.523000
-1.606721,0.470012,-0.407721,0.523000
-1.558849,0.449335,-0.401038,0.523000
-1.510844,0.428980,-0.394275,0.523000
-1.462706,0.408952,-0.387432,0.523000
-1.414435,0.389255,-0.380508,0.523000
-1.366026,0.369891,-0.373666,0.523000
-1.317481,0.350857,-0.366906,0.523000
-1.268806,0.332151,-0.360228,0.523000
-1.220029,0.313779,-0.353037,0.523000
-1.171147,0.295767,-0.345332,0.523000
-1.122154,0.278141,-0.337115,0.523000
-1.073079,0.260941,-0.327811,0.523000
-1.023917,0.244222,-0.317422,0.523000
-0.974662,0.228040,-0.305949,0.523000
-0.925203,0.212418,-0.294764,0.523000
-0.875552,0.197343,-0.283868,0.523000
-0.825718,0.182804,-0.273261,0.523000
-0.775890,0.168839,-0.260629,0.523000
-0.726075,0.155554,-0.245979,0.523000
-0.676284,0.143053,-0.229320,0.523000
-0.626141,0.131348,-0.214054,0.523000
-0.575685,0.120380,-0.200185,0.523000
-0.524957,0.110087,-0.187716,0.494866
-0.476946,0.100967,-0.174733,0.466733
-0.431666,0.092974,-0.161373,0.438599
-0.389132,0.086050,-0.147773,0.408805
-0.349441,0.080142,-0.134756,0.379011
-0.312613,0.075148,-0.122373,0.349217
