0.535692,0.575116,1.000000
0.413333,0.584916,1.000000
0.329561,0.590767,1.000000
0.267560,0.561637,1.000000
0.219457,0.467948,1.000000
0.182150,0.364873,1.000000
0.143057,0.239177,1.000000
0.112611,0.164167,1.000000
0.071845,0.093148,1.000000
0.873295,0.316356,1.000000
0.849981,0.323116,1.000000
0.843847,0.281600,1.000000
0.829699,0.278547,1.000000
0.809693,0.285534,1.000000
0.780846,0.259190,1.000000
0.747559,0.229923,1.000000
0.708791,0.206655,1.000000
0.665375,0.204021,1.000000
0.619352,0.177931,1.000000
0.579376,0.122584,1.000000
0.539528,0.083914,1.000000
0.488255,0.059748,1.000000
0.432746,0.049583,1.000000
0.385059,0.027600,1.000000
0.335459,0.004607,1.000000
0.289483,-0.024424,1.000000
0.233049,-0.051479,1.000000
0.168839,-0.022708,1.000000
0.107839,0.019923,1.000000
0.062975,0.039690,1.000000
0.009328,0.079909,1.000000
-0.058666,0.091149,1.000000
-0.113325,0.094079,1.000000
-0.159082,0.062531,1.000000
-0.146610,0.023845,1.000000
-0.117052,-0.021911,1.000000
-0.094740,-0.049112,1.000000
-0.076547,-0.066037,1.000000
-0.064683,-0.084587,1.000000
0.866053,0.281008,1.000000
0.846437,0.284505,1.000000
0.836493,0.287501,1.000000
0.818700,0.278509,1.000000
0.794522,0.267444,1.000000
0.762917,0.237945,1.000000
0.725449,0.216563,1.000000
0.681545,0.202221,1.000000
0.633666,0.188873,1.000000
0.585809,0.158976,1.000000
0.543082,0.123580,1.000000
0.502090,0.089975,1.000000
0.455582,0.059747,1.000000
0.406334,0.041938,1.000000
0.360852,0.015116,1.000000
0.304733,-0.006832,1.000000
0.245361,-0.036605,1.000000
0.191062,-0.055939,1.000000
0.132842,-0.022856,1.000000
0.080100,0.012403,1.000000
0.037072,0.048602,1.000000
-0.020962,0.079696,1.000000
-0.087288,0.071732,1.000000
-0.138483,0.059802,1.000000
-0.165595,0.023826,1.000000
-0.132106,-0.003303,1.000000
-0.117771,-0.039039,1.000000
-0.096832,-0.057366,1.000000
-0.081941,-0.077681,1.000000
0.868139,0.285531,1.000000
0.847976,0.292289,1.000000
0.841246,0.294513,1.000000
0.824050,0.279938,1.000000
0.802063,0.268874,1.000000
0.774766,0.251719,1.000000
0.738359,0.232458,1.000000
0.696355,0.217390,1.000000
0.648991,0.200795,1.000000
0.597120,0.172933,1.000000
0.549895,0.152726,1.000000
0.505581,0.124009,1.000000
0.461183,0.091966,1.000000
0.423716,0.053789,1.000000
0.379313,0.027303,1.000000
0.329750,0.003862,1.000000
0.256611,-0.022803,1.000000
0.199496,-0.058603,1.000000
0.151179,-0.055909,1.000000
0.095721,-0.022902,1.000000
0.053118,0.006291,1.000000
0.007797,0.055997,1.000000
-0.055895,0.072827,1.000000
-0.112167,0.053614,1.000000
-0.165551,0.026857,1.000000
-0.151381,-0.002530,1.000000
-0.135204,-0.030404,1.000000
-0.117610,-0.046681,1.000000
-0.099599,-0.069185,1.000000
-0.083355,-0.085315,1.000000
0.867348,0.306463,1.000000
0.843396,0.303987,1.000000
0.831190,0.287733,1.000000
0.811930,0.270168,1.000000
0.788156,0.260871,1.000000
0.756686,0.253038,1.000000
0.716725,0.237176,1.000000
0.672153,0.221890,1.000000
0.622720,0.206350,1.000000
0.568115,0.182804,1.000000
0.520988,0.166272,1.000000
0.475078,0.133714,1.000000
0.427163,0.101483,1.000000
0.400480,0.050815,1.000000
0.361340,0.018646,1.000000
0.308148,-0.006775,1.000000
0.222898,-0.044496,1.000000
0.163839,-0.078092,1.000000
0.116255,-0.055754,1.000000
0.073174,-0.034282,1.000000
0.032232,0.000568,1.000000
-0.012594,0.048167,1.000000
-0.072246,0.068844,1.000000
-0.123698,0.051349,1.000000
-0.158758,0.018467,1.000000
-0.154213,-0.017728,1.000000
-0.145412,-0.023662,1.000000
-0.125884,-0.049903,1.000000
-0.106177,-0.070395,1.000000
-0.085852,-0.080297,1.000000
0.867222,0.324610,1.000000
0.836707,0.297245,1.000000
0.823202,0.281667,1.000000
0.803201,0.264139,1.000000
0.777149,0.261781,1.000000
0.744121,0.263716,1.000000
0.702561,0.246712,1.000000
0.656330,0.230259,1.000000
0.605485,0.215566,1.000000
0.548254,0.203111,1.000000
0.498199,0.184697,1.000000
0.450421,0.158601,1.000000
0.408176,0.119740,1.000000
0.380780,0.063019,1.000000
0.356621,0.011595,1.000000
0.293538,-0.020681,1.000000
0.208431,-0.057292,1.000000
0.136299,-0.086045,1.000000
0.086512,-0.061660,1.000000
0.047171,-0.044613,1.000000
0.014084,-0.018498,1.000000
-0.027966,0.033620,1.000000
