0, 0, 23
1, 0, 44
2, 0, 54
3, 0, 121
4, 0, 170
5, 1, 6
6, 1, 34
7, 1, 161
8, 2, 13
9, 2, 43
10, 2, 112
11, 2, 226
12, 3, 6
13, 3, 22
14, 3, 26
15, 3, 34
16, 3, 46
17, 3, 70
18, 3, 98
19, 3, 104
20, 3, 143
21, 3, 215
22, 4, 11
23, 4, 49
24, 4, 54
25, 4, 196
26, 5, 6
27, 5, 22
28, 5, 34
29, 5, 46
30, 5, 70
31, 5, 77
32, 5, 214
33, 5, 218
34, 6, 3
35, 6, 22
36, 6, 29
37, 6, 46
38, 6, 70
39, 6, 89
40, 6, 104
41, 6, 138
42, 6, 215
43, 6, 218
44, 7, 0
45, 7, 35
46, 7, 54
47, 7, 64
48, 7, 158
49, 7, 170
50, 7, 196
51, 8, 13
52, 8, 16
53, 8, 29
54, 8, 30
55, 8, 43
56, 8, 49
57, 8, 69
58, 8, 94
59, 8, 112
60, 8, 117
61, 8, 135
62, 8, 175
63, 9, 0
64, 9, 11
65, 9, 54
66, 9, 173
67, 9, 174
68, 10, 3
69, 10, 34
70, 10, 46
71, 10, 70
72, 10, 98
73, 10, 116
74, 10, 138
75, 10, 214
76, 10, 215
77, 11, 0
78, 11, 19
79, 11, 105
80, 11, 120
81, 11, 182
82, 11, 184
83, 11, 228
84, 12, 37
85, 12, 112
86, 12, 117
87, 12, 215
88, 12, 226
89, 13, 12
90, 13, 30
91, 13, 40
92, 13, 98
93, 13, 112
94, 13, 134
95, 13, 141
96, 13, 172
97, 13, 178
98, 13, 193
99, 13, 218
100, 13, 227
101, 14, 8
102, 14, 13
103, 14, 30
104, 14, 46
105, 14, 84
106, 14, 86
107, 14, 98
108, 15, 0
109, 15, 43
110, 15, 49
111, 15, 89
112, 15, 146
113, 15, 158
114, 15, 162
115, 15, 190
116, 15, 206
117, 15, 213
118, 15, 225
119, 16, 0
120, 16, 11
121, 16, 23
122, 16, 178
123, 16, 196
124, 17, 0
125, 17, 19
126, 17, 32
127, 17, 51
128, 17, 139
129, 17, 159
130, 17, 163
131, 18, 16
132, 18, 13
133, 18, 29
134, 18, 30
135, 18, 43
136, 18, 49
137, 18, 94
138, 18, 112
139, 18, 141
140, 18, 206
141, 18, 226
142, 19, 0
143, 19, 7
144, 19, 32
145, 19, 98
146, 19, 159
147, 19, 170
148, 19, 182
149, 19, 223
150, 21, 26
151, 21, 43
152, 21, 46
153, 21, 77
154, 21, 98
155, 21, 112
156, 21, 175
157, 21, 215
158, 21, 218
159, 22, 2
160, 22, 3
161, 22, 13
162, 22, 26
163, 22, 34
164, 22, 43
165, 22, 46
166, 22, 48
167, 22, 70
168, 22, 77
169, 22, 88
170, 22, 203
171, 22, 215
172, 22, 218
173, 23, 0
174, 23, 11
175, 23, 49
176, 23, 54
177, 23, 158
178, 23, 170
179, 23, 196
180, 24, 0
181, 24, 31
182, 24, 44
183, 24, 51
184, 24, 126
185, 25, 30
186, 25, 49
187, 25, 84
188, 25, 89
189, 25, 94
190, 25, 97
191, 25, 98
192, 25, 112
193, 25, 178
194, 25, 227
195, 26, 25
196, 26, 20
197, 26, 34
198, 26, 43
199, 26, 84
200, 26, 89
201, 26, 98
202, 27, 0
203, 27, 44
204, 27, 51
205, 27, 98
206, 27, 105
207, 27, 126
208, 27, 136
209, 27, 159
210, 28, 24
211, 28, 27
212, 28, 11
213, 28, 32
214, 28, 44
215, 28, 53
216, 28, 158
217, 28, 228
218, 29, 26
219, 29, 13
220, 29, 34
221, 29, 37
222, 29, 40
223, 29, 46
224, 29, 65
225, 29, 69
226, 29, 77
227, 29, 88
228, 29, 98
229, 29, 103
230, 29, 141
231, 29, 144
232, 29, 172
233, 29, 175
234, 29, 193
235, 29, 218
236, 30, 20
237, 30, 12
238, 30, 13
239, 30, 37
240, 30, 46
241, 30, 124
242, 30, 129
243, 30, 134
244, 30, 141
245, 30, 172
246, 30, 175
247, 30, 178
248, 30, 193
249, 30, 218
250, 30, 227
251, 31, 0
252, 31, 27
253, 31, 32
254, 31, 44
255, 31, 51
256, 31, 54
257, 31, 80
258, 31, 158
259, 31, 170
260, 32, 0
261, 32, 31
262, 32, 44
263, 32, 51
264, 32, 98
265, 32, 105
266, 32, 159
267, 33, 8
268, 33, 35
269, 33, 54
270, 33, 156
271, 33, 170
272, 33, 178
273, 33, 196
274, 34, 32
275, 34, 0
276, 34, 3
277, 34, 6
278, 34, 45
279, 34, 51
280, 34, 70
281, 34, 98
282, 34, 138
283, 34, 155
284, 34, 157
285, 35, 0
286, 35, 29
287, 35, 43
288, 35, 89
289, 35, 117
290, 35, 146
291, 35, 170
292, 35, 206
293, 35, 213
294, 36, 2
295, 36, 34
296, 36, 5
297, 36, 13
298, 36, 26
299, 36, 30
300, 36, 43
301, 36, 46
302, 36, 48
303, 36, 74
304, 36, 89
305, 36, 98
306, 36, 198
307, 36, 215
308, 36, 218
309, 37, 30
310, 37, 46
311, 37, 49
312, 37, 65
313, 37, 98
