0, 0, 51
1, 0, 57
2, 0, 84
3, 0, 91
4, 0, 99
5, 1, 41
6, 1, 49
7, 1, 52
8, 1, 54
9, 1, 75
10, 1, 87
11, 1, 109
12, 2, 26
13, 2, 45
14, 2, 79
15, 2, 88
16, 3, 19
17, 4, 26
18, 4, 49
19, 4, 60
20, 4, 63
21, 4, 65
22, 4, 83
23, 4, 91
24, 5, 6
25, 5, 23
26, 5, 26
27, 5, 37
28, 5, 73
29, 5, 79
30, 5, 108
31, 6, 4
32, 6, 26
33, 6, 37
34, 6, 60
35, 6, 63
36, 6, 73
37, 6, 83
38, 6, 88
39, 6, 108
40, 7, 26
41, 7, 47
42, 7, 48
43, 7, 54
44, 7, 76
45, 8, 30
46, 8, 44
47, 8, 45
48, 8, 47
49, 8, 48
50, 8, 57
51, 9, 26
52, 9, 37
53, 9, 63
54, 9, 79
55, 9, 82
56, 9, 83
57, 9, 88
58, 10, 7
59, 10, 35
60, 10, 47
61, 10, 48
62, 10, 76
63, 11, 44
64, 11, 49
65, 11, 54
66, 11, 72
67, 11, 76
68, 11, 84
69, 11, 87
70, 12, 49
71, 12, 54
72, 12, 57
73, 12, 76
74, 13, 34
75, 13, 51
76, 13, 57
77, 13, 84
78, 13, 91
79, 14, 51
80, 14, 75
81, 14, 84
82, 14, 99
83, 15, 4
84, 15, 6
85, 15, 26
86, 15, 37
87, 15, 60
88, 15, 63
89, 15, 83
90, 15, 88
91, 16, 41
92, 16, 49
93, 16, 51
94, 16, 57
95, 16, 62
96, 16, 75
97, 16, 91
98, 16, 109
99, 17, 11
100, 17, 44
101, 17, 49
102, 17, 71
103, 17, 76
104, 17, 84
105, 18, 38
106, 18, 44
107, 18, 49
108, 18, 62
109, 18, 109
110, 18, 111
111, 19, 2
112, 19, 48
113, 19, 49
114, 19, 57
115, 19, 76
116, 20, 34
117, 20, 51
118, 20, 57
119, 20, 62
120, 20, 84
121, 20, 86
122, 20, 91
123, 21, 16
124, 21, 34
125, 21, 51
126, 21, 57
127, 21, 84
128, 21, 91
129, 21, 99
130, 22, 23
131, 22, 26
132, 22, 45
133, 22, 53
134, 23, 4
135, 23, 26
136, 23, 60
137, 23, 65
138, 24, 39
139, 24, 54
140, 24, 71
141, 24, 75
142, 24, 87
143, 24, 92
144, 25, 41
145, 25, 49
146, 25, 57
147, 25, 62
148, 25, 75
149, 25, 87
150, 25, 109
151, 26, 23
152, 26, 35
153, 26, 48
154, 27, 26
155, 27, 23
156, 27, 45
157, 27, 88
158, 27, 96
159, 27, 104
160, 27, 110
161, 28, 5
162, 28, 6
163, 28, 37
164, 28, 63
165, 29, 26
166, 29, 6
167, 29, 23
168, 29, 37
169, 29, 58
170, 29, 60
171, 29, 73
172, 29, 88
