0, 0, 20
1, 0, 48
2, 0, 55
3, 0, 76
4, 0, 90
5, 1, 36
6, 1, 39
7, 1, 45
8, 1, 48
9, 2, 73
10, 2, 89
11, 3, 7
12, 3, 36
13, 3, 55
14, 3, 76
15, 3, 90
16, 4, 38
17, 4, 45
18, 4, 88
19, 4, 89
20, 5, 44
21, 5, 48
22, 5, 75
23, 6, 29
24, 6, 53
25, 6, 65
26, 6, 90
27, 7, 0
28, 7, 16
29, 7, 20
30, 7, 58
31, 7, 90
32, 8, 7
33, 8, 18
34, 8, 20
35, 8, 32
36, 8, 36
37, 8, 55
38, 8, 74
39, 8, 76
40, 8, 90
41, 9, 0
42, 9, 45
43, 9, 75
44, 10, 44
45, 10, 45
46, 10, 52
47, 10, 73
48, 10, 88
49, 10, 89
50, 11, 5
51, 11, 40
52, 11, 48
53, 11, 75
54, 11, 88
55, 12, 52
56, 12, 75
57, 13, 42
58, 13, 75
59, 13, 78
60, 13, 89
61, 14, 40
62, 14, 68
63, 14, 73
64, 14, 75
65, 14, 88
66, 14, 89
67, 14, 93
68, 15, 35
69, 15, 73
70, 15, 75
71, 15, 88
72, 15, 89
73, 15, 90
74, 16, 6
75, 16, 29
76, 16, 53
77, 16, 58
78, 16, 65
79, 16, 90
80, 17, 40
81, 17, 42
82, 17, 78
83, 17, 89
84, 18, 0
85, 18, 36
86, 18, 48
87, 18, 51
88, 18, 55
89, 18, 72
90, 18, 76
91, 18, 90
92, 19, 28
93, 19, 44
94, 19, 73
95, 19, 88
96, 19, 89
97, 20, 8
98, 20, 18
99, 20, 7
100, 20, 36
101, 20, 55
102, 20, 72
103, 20, 74
104, 20, 76
105, 20, 90
106, 21, 25
107, 21, 40
108, 21, 42
109, 21, 52
110, 21, 87
111, 21, 88
112, 21, 96
113, 22, 40
114, 22, 48
115, 22, 52
116, 22, 73
117, 22, 89
118, 23, 7
119, 23, 36
120, 23, 72
121, 23, 76
122, 23, 83
123, 24, 17
124, 24, 14
125, 24, 42
126, 24, 52
127, 24, 73
128, 24, 88
129, 24, 89
130, 24, 93
131, 24, 96
132, 25, 24
133, 25, 17
134, 25, 52
135, 25, 71
136, 25, 73
137, 25, 75
138, 25, 88
139, 25, 89
140, 26, 36
141, 26, 44
142, 26, 48
143, 26, 52
144, 26, 75
145, 28, 0
146, 28, 20
147, 28, 36
148, 28, 80
149, 29, 23
150, 29, 32
151, 29, 36
152, 29, 53
153, 29, 76
154, 29, 83
155, 30, 29
156, 30, 36
157, 30, 51
158, 30, 53
159, 30, 90
160, 31, 16
161, 31, 30
162, 31, 36
163, 31, 48
164, 31, 54
165, 31, 65
166, 31, 90
167, 32, 3
168, 32, 23
169, 32, 51
170, 32, 58
171, 32, 74
172, 32, 90
173, 33, 32
174, 33, 29
175, 33, 23
176, 33, 36
177, 33, 48
178, 33, 58
179, 34, 40
180, 34, 44
181, 34, 89
182, 35, 24
183, 35, 42
184, 35, 52
185, 35, 89
186, 35, 93
187, 36, 20
188, 36, 7
189, 36, 55
190, 36, 76
191, 36, 90
192, 37, 25
193, 37, 14
194, 37, 40
195, 37, 52
196, 37, 73
197, 37, 88
198, 37, 89
199, 37, 93
200, 38, 4
201, 38, 14
202, 38, 40
203, 38, 42
204, 38, 45
205, 38, 73
206, 38, 75
207, 38, 88
208, 38, 89
209, 38, 93
210, 39, 0
211, 39, 1
212, 39, 36
213, 39, 20
214, 39, 28
215, 39, 45
216, 39, 48
217, 39, 80
218, 40, 26
219, 40, 12
220, 40, 75
221, 40, 96
222, 41, 53
223, 41, 54
224, 42, 40
225, 42, 17
226, 42, 52
227, 42, 75
228, 42, 89
229, 43, 40
230, 43, 17
231, 43, 42
232, 43, 71
233, 43, 73
234, 43, 82
235, 43, 88
236, 43, 89
237, 43, 95
238, 44, 26
239, 44, 36
240, 44, 48
241, 44, 52
242, 45, 36
243, 45, 75
244, 46, 0
245, 46, 36
246, 46, 44
247, 46, 48
248, 46, 75
249, 46, 80
250, 46, 89
251, 47, 0
252, 47, 45
253, 47, 80
254, 48, 32
255, 48, 36
256, 48, 7
257, 48, 53
258, 48, 74
259, 48, 90
260, 49, 33
261, 49, 36
262, 49, 29
263, 49, 53
264, 49, 65
265, 50, 62
266, 50, 75
267, 50, 93
268, 51, 48
269, 51, 33
270, 51, 36
271, 51, 23
272, 51, 53
273, 51, 65
274, 51, 90
275, 52, 40
276, 52, 45
277, 52, 38
278, 52, 75
279, 52, 88
280, 52, 89
281, 53, 48
282, 53, 5
283, 53, 75
284, 53, 90
285, 53, 93
286, 54, 53
287, 54, 51
288, 54, 29
289, 54, 30
290, 54, 65
291, 54, 90
292, 55, 0
293, 55, 20
294, 55, 36
295, 55, 47
296, 55, 72
297, 55, 76
298, 55, 80
299, 55, 90
300, 56, 20
301, 56, 45
302, 56, 36
303, 56, 72
304, 56, 76
305, 56, 90
306, 57, 41
307, 57, 36
308, 57, 7
309, 57, 72
310, 57, 90
311, 58, 0
312, 58, 46
313, 58, 47
314, 58, 80
315, 59, 40
316, 59, 34
317, 59, 44
318, 59, 52
319, 59, 89
320, 60, 48
321, 60, 20
322, 60, 7
323, 60, 72
324, 60, 76
325, 60, 90
326, 61, 18
327, 61, 36
328, 61, 53
329, 61, 55
330, 61, 72
331, 61, 74
332, 61, 76
333, 61, 90
334, 62, 29
335, 62, 31
336, 62, 72
337, 62, 93
338, 63, 88
339, 64, 40
340, 64, 17
341, 64, 52
342, 64, 73
343, 64, 82
344, 64, 88
345, 64, 89
346, 65, 16
347, 65, 30
348, 65, 31
349, 65, 72
350, 65, 90
351, 66, 36
352, 66, 48
353, 66, 20
354, 66, 27
355, 66, 60
356, 66, 72
357, 66, 76
358, 67, 48
359, 67, 76
360, 67, 90
361, 68, 35
362, 68, 75
363, 68, 78
364, 68, 88
365, 68, 89
366, 70, 32
367, 70, 48
368, 70, 90
369, 71, 37
370, 71, 40
371, 71, 42
372, 71, 17
373, 71, 52
374, 71, 82
375, 71, 88
376, 71, 89
377, 71, 93
378, 71, 96
379, 72, 0
380, 72, 66
381, 73, 48
382, 73, 15
383, 73, 75
384, 73, 89
385, 73, 90
386, 74, 36
387, 74, 70
388, 74, 6
389, 74, 7
390, 74, 48
391, 74, 53
392, 74, 90
393, 75, 40
394, 75, 73
395, 75, 45
396, 75, 88
397, 75, 89
398, 75, 93
399, 76, 67
400, 76, 36
401, 76, 7
402, 76, 45
403, 76, 48
404, 76, 20
405, 76, 55
406, 77, 48
407, 77, 20
408, 77, 7
409, 77, 90
410, 78, 68
411, 78, 89
412, 79, 75
413, 79, 52
414, 79, 88
415, 79, 96
416, 80, 48
417, 80, 66
418, 80, 60
419, 80, 36
420, 81, 93
421, 82, 17
422, 82, 42
423, 82, 52
424, 82, 37
425, 82, 88
426, 82, 89
427, 82, 93
428, 83, 36
429, 83, 7
430, 83, 72
431, 83, 74
432, 83, 16
433, 83, 49
434, 83, 90
435, 84, 16
436, 84, 65
437, 84, 36
438, 84, 29
439, 85, 0
440, 85, 36
441, 85, 72
442, 85, 75
443, 85, 76
444, 85, 45
