9.011585,8.961457,-0.54899395,0.049618945,0.0
9.015819,8.958868,-0.54899395,0.024051027,0.047881473
9.017867,8.957614,-0.5488021,-0.0015168887,0.095762946
9.017738,8.957693,-0.5488262,-0.027084805,0.14364442
9.015451,8.959091,-0.54947245,-0.05039941,0.10842751
9.011179,8.961708,-0.5503814,-0.07371402,0.0732106
9.004913,8.965553,-0.5512801,-0.09702863,0.037993688
8.996654,8.970632,-0.5518943,-0.117042646,-0.019007344
8.986689,8.976767,-0.55152357,-0.13705666,-0.07600837
8.975049,8.983928,-0.549789,-0.15707068,-0.1330094
8.961775,8.992063,-0.5463173,-0.18004017,-0.2054619
8.946715,9.00122,-0.54019535,-0.20300965,-0.2779144
8.929973,9.01126,-0.5309127,-0.22597913,-0.3
8.911356,9.02219,-0.5197825,-0.24271393,-0.3
8.891231,9.033708,-0.507828,-0.2594487,-0.3
8.869573,9.04576,-0.49504927,-0.27618352,-0.3
8.846355,9.058295,-0.4814463,-0.28986117,-0.3
8.821812,9.071118,-0.46716967,-0.30353886,-0.3
8.795921,9.084178,-0.45221934,-0.31721655,-0.3
8.768662,9.09742,-0.43659538,-0.33074662,-0.3
8.740029,9.110781,-0.42030498,-0.34427673,-0.3
8.710002,9.124202,-0.40334818,-0.35780683,-0.3
8.678562,9.137618,-0.385725,-0.37312958,-0.3
8.6455345,9.15103,-0.36734712,-0.38845232,-0.3
8.6109,9.164357,-0.34821454,-0.40377507,-0.3
8.574641,9.17752,-0.32832724,-0.42074817,-0.3
8.5365925,9.190481,-0.30760399,-0.43772128,-0.3
8.496738,9.203142,-0.28604475,-0.4546944,-0.3
8.455065,9.215399,-0.2636495,-0.47150007,-0.3
8.411577,9.227138,-0.24042654,-0.48830575,-0.3
8.366269,9.238246,-0.21637584,-0.5051114,-0.3
8.3191395,9.248606,-0.1914974,-0.5170991,-0.3
8.270642,9.258008,-0.16602853,-0.523,-0.3
8.221365,9.266265,-0.14026901,-0.523,-0.3
8.171892,9.273251,-0.11450951,-0.523,-0.3
8.122255,9.278959,-0.08875,-0.523,-0.3
8.072488,9.283388,-0.06299049,-0.523,-0.3
8.022622,9.286533,-0.037230972,-0.523,-0.3
7.972693,9.288393,-0.0114714615,-0.523,-0.3
7.9227324,9.288966,0.01428805,-0.523,-0.3
7.872773,9.288253,0.04004756,-0.523,-0.3
7.8228493,9.286252,0.065807074,-0.523,-0.3
7.772993,9.282967,0.091566585,-0.523,-0.3
7.7232385,9.278398,0.117326096,-0.523,-0.3
7.673618,9.272549,0.14308561,-0.523,-0.3
7.624164,9.265425,0.16884512,-0.523,-0.3
7.5749106,9.257029,0.19460464,-0.523,-0.3
7.52589,9.247366,0.22036414,-0.523,-0.3
7.4771338,9.236444,0.24612366,-0.523,-0.3
7.4286757,9.224271,0.27188316,-0.523,-0.3
7.3805466,9.210854,0.29764268,-0.523,-0.3
7.3327794,9.1962,0.3234022,-0.523,-0.3
7.2854056,9.180323,0.34916168,-0.523,-0.3
7.2384562,9.163229,0.3749212,-0.523,-0.3
7.1919627,9.144933,0.40068072,-0.523,-0.3
7.145956,9.125444,0.42644024,-0.523,-0.3
7.1004667,9.104777,0.45219976,-0.523,-0.3
7.0555243,9.082946,0.47795925,-0.523,-0.3
7.0111594,9.059964,0.5037188,-0.523,-0.3
6.9674015,9.035847,0.52947825,-0.523,-0.3
6.9242787,9.010611,0.55523777,-0.523,-0.3
6.8818207,8.984273,0.5809973,-0.523,-0.3
6.840055,8.956849,0.6067568,-0.523,-0.3
6.7990093,8.928359,0.6325163,-0.523,-0.3
